#ring	#detector	#layer	x	y	z
7	60	0	-68.8798	-21.6967	-1.35
7	61	0	-67.7798	-23.602	-1.35
7	62	0	-66.6798	-25.5072	-1.35
7	63	0	-65.5798	-27.4125	-1.35
7	64	0	-64.4798	-29.3177	-1.35
7	65	0	-63.3798	-31.223	-1.35
7	66	0	-62.2798	-33.1282	-1.35
7	67	0	-60.9298	-35.4665	-1.35
7	68	0	-59.8298	-37.3718	-1.35
7	69	0	-58.7298	-39.277	-1.35
7	70	0	-57.6298	-41.1823	-1.35
7	71	0	-56.5298	-43.0875	-1.35
7	72	0	-55.4298	-44.9928	-1.35
7	73	0	-54.3298	-46.898	-1.35
7	74	0	-53.2298	-48.8033	-1.35
7	75	0	-48.8033	-53.2298	-1.35
7	76	0	-46.898	-54.3298	-1.35
7	77	0	-44.9928	-55.4298	-1.35
7	78	0	-43.0875	-56.5298	-1.35
7	79	0	-41.1823	-57.6298	-1.35
7	80	0	-39.277	-58.7298	-1.35
7	81	0	-37.3718	-59.8298	-1.35
7	82	0	-35.0335	-61.1798	-1.35
7	83	0	-33.1282	-62.2798	-1.35
7	84	0	-31.223	-63.3798	-1.35
7	85	0	-29.3177	-64.4798	-1.35
7	86	0	-27.4125	-65.5798	-1.35
7	87	0	-25.5072	-66.6798	-1.35
7	88	0	-23.602	-67.7798	-1.35
7	89	0	-21.6967	-68.8798	-1.35
7	90	0	-15.65	-70.5	-1.35
7	91	0	-13.45	-70.5	-1.35
7	92	0	-11.25	-70.5	-1.35
7	93	0	-9.05	-70.5	-1.35
7	94	0	-6.85	-70.5	-1.35
7	95	0	-4.65	-70.5	-1.35
7	96	0	-2.45	-70.5	-1.35
7	97	0	0.25	-70.5	-1.35
7	98	0	2.45	-70.5	-1.35
7	99	0	4.65	-70.5	-1.35
7	100	0	6.85	-70.5	-1.35
7	101	0	9.05	-70.5	-1.35
7	102	0	11.25	-70.5	-1.35
7	103	0	13.45	-70.5	-1.35
7	104	0	15.65	-70.5	-1.35
7	105	0	21.6967	-68.8798	-1.35
7	106	0	23.602	-67.7798	-1.35
7	107	0	25.5072	-66.6798	-1.35
7	108	0	27.4125	-65.5798	-1.35
7	109	0	29.3177	-64.4798	-1.35
7	110	0	31.223	-63.3798	-1.35
7	111	0	33.1282	-62.2798	-1.35
7	112	0	35.4665	-60.9298	-1.35
7	113	0	37.3718	-59.8298	-1.35
7	114	0	39.277	-58.7298	-1.35
7	115	0	41.1823	-57.6298	-1.35
7	116	0	43.0875	-56.5298	-1.35
7	117	0	44.9928	-55.4298	-1.35
7	118	0	46.898	-54.3298	-1.35
7	119	0	48.8033	-53.2298	-1.35
7	120	0	53.2298	-48.8033	-1.35
7	121	0	54.3298	-46.898	-1.35
7	122	0	55.4298	-44.9928	-1.35
7	123	0	56.5298	-43.0875	-1.35
7	124	0	57.6298	-41.1823	-1.35
7	125	0	58.7298	-39.277	-1.35
7	126	0	59.8298	-37.3718	-1.35
7	127	0	61.1798	-35.0335	-1.35
7	128	0	62.2798	-33.1282	-1.35
7	129	0	63.3798	-31.223	-1.35
7	130	0	64.4798	-29.3177	-1.35
7	131	0	65.5798	-27.4125	-1.35
7	132	0	66.6798	-25.5072	-1.35
7	133	0	67.7798	-23.602	-1.35
7	134	0	68.8798	-21.6967	-1.35
7	135	0	70.5	-15.65	-1.35
7	136	0	70.5	-13.45	-1.35
7	137	0	70.5	-11.25	-1.35
7	138	0	70.5	-9.05	-1.35
7	139	0	70.5	-6.85	-1.35
7	140	0	70.5	-4.65	-1.35
7	141	0	70.5	-2.45	-1.35
7	142	0	70.5	0.25	-1.35
7	143	0	70.5	2.45	-1.35
7	144	0	70.5	4.65	-1.35
7	145	0	70.5	6.85	-1.35
7	146	0	70.5	9.05	-1.35
7	147	0	70.5	11.25	-1.35
7	148	0	70.5	13.45	-1.35
7	149	0	70.5	15.65	-1.35
7	150	0	68.8798	21.6967	-1.35
7	151	0	67.7798	23.602	-1.35
7	152	0	66.6798	25.5072	-1.35
7	153	0	65.5798	27.4125	-1.35
7	154	0	64.4798	29.3177	-1.35
7	155	0	63.3798	31.223	-1.35
7	156	0	62.2798	33.1282	-1.35
7	157	0	60.9298	35.4665	-1.35
7	158	0	59.8298	37.3718	-1.35
7	159	0	58.7298	39.277	-1.35
7	160	0	57.6298	41.1823	-1.35
7	161	0	56.5298	43.0875	-1.35
7	162	0	55.4298	44.9928	-1.35
7	163	0	54.3298	46.898	-1.35
7	164	0	53.2298	48.8033	-1.35
7	165	0	48.8033	53.2298	-1.35
7	166	0	46.898	54.3298	-1.35
7	167	0	44.9928	55.4298	-1.35
7	168	0	43.0875	56.5298	-1.35
7	169	0	41.1823	57.6298	-1.35
7	170	0	39.277	58.7298	-1.35
7	171	0	37.3718	59.8298	-1.35
7	172	0	35.0335	61.1798	-1.35
7	173	0	33.1282	62.2798	-1.35
7	174	0	31.223	63.3798	-1.35
7	175	0	29.3177	64.4798	-1.35
7	176	0	27.4125	65.5798	-1.35
7	177	0	25.5072	66.6798	-1.35
7	178	0	23.602	67.7798	-1.35
7	179	0	21.6967	68.8798	-1.35
8	0	0	15.65	70.5	1.35
8	1	0	13.45	70.5	1.35
8	2	0	11.25	70.5	1.35
8	3	0	9.05	70.5	1.35
8	4	0	6.85	70.5	1.35
8	5	0	4.65	70.5	1.35
8	6	0	2.45	70.5	1.35
8	7	0	-0.25	70.5	1.35
8	8	0	-2.45	70.5	1.35
8	9	0	-4.65	70.5	1.35
8	10	0	-6.85	70.5	1.35
8	11	0	-9.05	70.5	1.35
8	12	0	-11.25	70.5	1.35
8	13	0	-13.45	70.5	1.35
8	14	0	-15.65	70.5	1.35
8	15	0	-21.6967	68.8798	1.35
8	16	0	-23.602	67.7798	1.35
8	17	0	-25.5072	66.6798	1.35
8	18	0	-27.4125	65.5798	1.35
8	19	0	-29.3177	64.4798	1.35
8	20	0	-31.223	63.3798	1.35
8	21	0	-33.1282	62.2798	1.35
8	22	0	-35.4665	60.9298	1.35
8	23	0	-37.3718	59.8298	1.35
8	24	0	-39.277	58.7298	1.35
8	25	0	-41.1823	57.6298	1.35
8	26	0	-43.0875	56.5298	1.35
8	27	0	-44.9928	55.4298	1.35
8	28	0	-46.898	54.3298	1.35
8	29	0	-48.8033	53.2298	1.35
8	30	0	-53.2298	48.8033	1.35
8	31	0	-54.3298	46.898	1.35
8	32	0	-55.4298	44.9928	1.35
8	33	0	-56.5298	43.0875	1.35
8	34	0	-57.6298	41.1823	1.35
8	35	0	-58.7298	39.277	1.35
8	36	0	-59.8298	37.3718	1.35
8	37	0	-61.1798	35.0335	1.35
8	38	0	-62.2798	33.1282	1.35
8	39	0	-63.3798	31.223	1.35
8	40	0	-64.4798	29.3177	1.35
8	41	0	-65.5798	27.4125	1.35
8	42	0	-66.6798	25.5072	1.35
8	43	0	-67.7798	23.602	1.35
8	44	0	-68.8798	21.6967	1.35
8	45	0	-70.5	15.65	1.35
8	46	0	-70.5	13.45	1.35
8	47	0	-70.5	11.25	1.35
8	48	0	-70.5	9.05	1.35
8	49	0	-70.5	6.85	1.35
8	50	0	-70.5	4.65	1.35
8	51	0	-70.5	2.45	1.35
8	52	0	-70.5	-0.25	1.35
8	53	0	-70.5	-2.45	1.35
8	54	0	-70.5	-4.65	1.35
8	55	0	-70.5	-6.85	1.35
8	56	0	-70.5	-9.05	1.35
8	57	0	-70.5	-11.25	1.35
8	58	0	-70.5	-13.45	1.35
8	59	0	-70.5	-15.65	1.35
8	60	0	-68.8798	-21.6967	1.35
8	61	0	-67.7798	-23.602	1.35
8	62	0	-66.6798	-25.5072	1.35
8	63	0	-65.5798	-27.4125	1.35
8	64	0	-64.4798	-29.3177	1.35
8	65	0	-63.3798	-31.223	1.35
8	66	0	-62.2798	-33.1282	1.35
8	67	0	-60.9298	-35.4665	1.35
8	68	0	-59.8298	-37.3718	1.35
8	69	0	-58.7298	-39.277	1.35
8	70	0	-57.6298	-41.1823	1.35
8	71	0	-56.5298	-43.0875	1.35
8	72	0	-55.4298	-44.9928	1.35
8	73	0	-54.3298	-46.898	1.35
8	74	0	-53.2298	-48.8033	1.35
8	75	0	-48.8033	-53.2298	1.35
8	76	0	-46.898	-54.3298	1.35
8	77	0	-44.9928	-55.4298	1.35
8	78	0	-43.0875	-56.5298	1.35
8	79	0	-41.1823	-57.6298	1.35
8	80	0	-39.277	-58.7298	1.35
8	81	0	-37.3718	-59.8298	1.35
8	82	0	-35.0335	-61.1798	1.35
8	83	0	-33.1282	-62.2798	1.35
8	84	0	-31.223	-63.3798	1.35
8	85	0	-29.3177	-64.4798	1.35
8	86	0	-27.4125	-65.5798	1.35
8	87	0	-25.5072	-66.6798	1.35
8	88	0	-23.602	-67.7798	1.35
8	89	0	-21.6967	-68.8798	1.35
8	90	0	-15.65	-70.5	1.35
8	91	0	-13.45	-70.5	1.35
8	92	0	-11.25	-70.5	1.35
8	93	0	-9.05	-70.5	1.35
8	94	0	-6.85	-70.5	1.35
8	95	0	-4.65	-70.5	1.35
8	96	0	-2.45	-70.5	1.35
8	97	0	0.25	-70.5	1.35
8	98	0	2.45	-70.5	1.35
8	99	0	4.65	-70.5	1.35
8	100	0	6.85	-70.5	1.35
8	101	0	9.05	-70.5	1.35
8	102	0	11.25	-70.5	1.35
8	103	0	13.45	-70.5	1.35
8	104	0	15.65	-70.5	1.35
8	105	0	21.6967	-68.8798	1.35
8	106	0	23.602	-67.7798	1.35
8	107	0	25.5072	-66.6798	1.35
8	108	0	27.4125	-65.5798	1.35
8	109	0	29.3177	-64.4798	1.35
8	110	0	31.223	-63.3798	1.35
8	111	0	33.1282	-62.2798	1.35
8	112	0	35.4665	-60.9298	1.35
8	113	0	37.3718	-59.8298	1.35
8	114	0	39.277	-58.7298	1.35
8	115	0	41.1823	-57.6298	1.35
8	116	0	43.0875	-56.5298	1.35
8	117	0	44.9928	-55.4298	1.35
8	118	0	46.898	-54.3298	1.35
8	119	0	48.8033	-53.2298	1.35
8	120	0	53.2298	-48.8033	1.35
8	121	0	54.3298	-46.898	1.35
8	122	0	55.4298	-44.9928	1.35
8	123	0	56.5298	-43.0875	1.35
8	124	0	57.6298	-41.1823	1.35
8	125	0	58.7298	-39.277	1.35
8	126	0	59.8298	-37.3718	1.35
8	127	0	61.1798	-35.0335	1.35
8	128	0	62.2798	-33.1282	1.35
8	129	0	63.3798	-31.223	1.35
8	130	0	64.4798	-29.3177	1.35
8	131	0	65.5798	-27.4125	1.35
8	132	0	66.6798	-25.5072	1.35
8	133	0	67.7798	-23.602	1.35
8	134	0	68.8798	-21.6967	1.35
8	135	0	70.5	-15.65	1.35
8	136	0	70.5	-13.45	1.35
8	137	0	70.5	-11.25	1.35
8	138	0	70.5	-9.05	1.35
8	139	0	70.5	-6.85	1.35
8	140	0	70.5	-4.65	1.35
8	141	0	70.5	-2.45	1.35
8	142	0	70.5	0.25	1.35
8	143	0	70.5	2.45	1.35
8	144	0	70.5	4.65	1.35
8	145	0	70.5	6.85	1.35
8	146	0	70.5	9.05	1.35
8	147	0	70.5	11.25	1.35
8	148	0	70.5	13.45	1.35
8	149	0	70.5	15.65	1.35
8	150	0	68.8798	21.6967	1.35
8	151	0	67.7798	23.602	1.35
8	152	0	66.6798	25.5072	1.35
8	153	0	65.5798	27.4125	1.35
8	154	0	64.4798	29.3177	1.35
8	155	0	63.3798	31.223	1.35
8	156	0	62.2798	33.1282	1.35
8	157	0	60.9298	35.4665	1.35
8	158	0	59.8298	37.3718	1.35
8	159	0	58.7298	39.277	1.35
8	160	0	57.6298	41.1823	1.35
8	161	0	56.5298	43.0875	1.35
8	162	0	55.4298	44.9928	1.35
8	163	0	54.3298	46.898	1.35
8	164	0	53.2298	48.8033	1.35
8	165	0	48.8033	53.2298	1.35
8	166	0	46.898	54.3298	1.35
8	167	0	44.9928	55.4298	1.35
8	168	0	43.0875	56.5298	1.35
8	169	0	41.1823	57.6298	1.35
8	170	0	39.277	58.7298	1.35
8	171	0	37.3718	59.8298	1.35
8	172	0	35.0335	61.1798	1.35
8	173	0	33.1282	62.2798	1.35
8	174	0	31.223	63.3798	1.35
8	175	0	29.3177	64.4798	1.35
8	176	0	27.4125	65.5798	1.35
8	177	0	25.5072	66.6798	1.35
8	178	0	23.602	67.7798	1.35
8	179	0	21.6967	68.8798	1.35
9	0	0	15.65	70.5	3.55
9	1	0	13.45	70.5	3.55
9	2	0	11.25	70.5	3.55
9	3	0	9.05	70.5	3.55
9	4	0	6.85	70.5	3.55
9	5	0	4.65	70.5	3.55
9	6	0	2.45	70.5	3.55
9	7	0	-0.25	70.5	3.55
9	8	0	-2.45	70.5	3.55
9	9	0	-4.65	70.5	3.55
9	10	0	-6.85	70.5	3.55
9	11	0	-9.05	70.5	3.55
9	12	0	-11.25	70.5	3.55
9	13	0	-13.45	70.5	3.55
9	14	0	-15.65	70.5	3.55
9	15	0	-21.6967	68.8798	3.55
9	16	0	-23.602	67.7798	3.55
9	17	0	-25.5072	66.6798	3.55
9	18	0	-27.4125	65.5798	3.55
9	19	0	-29.3177	64.4798	3.55
9	20	0	-31.223	63.3798	3.55
9	21	0	-33.1282	62.2798	3.55
9	22	0	-35.4665	60.9298	3.55
9	23	0	-37.3718	59.8298	3.55
9	24	0	-39.277	58.7298	3.55
9	25	0	-41.1823	57.6298	3.55
9	26	0	-43.0875	56.5298	3.55
9	27	0	-44.9928	55.4298	3.55
9	28	0	-46.898	54.3298	3.55
9	29	0	-48.8033	53.2298	3.55
9	30	0	-53.2298	48.8033	3.55
9	31	0	-54.3298	46.898	3.55
9	32	0	-55.4298	44.9928	3.55
9	33	0	-56.5298	43.0875	3.55
9	34	0	-57.6298	41.1823	3.55
9	35	0	-58.7298	39.277	3.55
9	36	0	-59.8298	37.3718	3.55
9	37	0	-61.1798	35.0335	3.55
9	38	0	-62.2798	33.1282	3.55
9	39	0	-63.3798	31.223	3.55
9	40	0	-64.4798	29.3177	3.55
9	41	0	-65.5798	27.4125	3.55
9	42	0	-66.6798	25.5072	3.55
9	43	0	-67.7798	23.602	3.55
9	44	0	-68.8798	21.6967	3.55
9	45	0	-70.5	15.65	3.55
9	46	0	-70.5	13.45	3.55
9	47	0	-70.5	11.25	3.55
9	48	0	-70.5	9.05	3.55
9	49	0	-70.5	6.85	3.55
9	50	0	-70.5	4.65	3.55
9	51	0	-70.5	2.45	3.55
9	52	0	-70.5	-0.25	3.55
9	53	0	-70.5	-2.45	3.55
9	54	0	-70.5	-4.65	3.55
9	55	0	-70.5	-6.85	3.55
9	56	0	-70.5	-9.05	3.55
9	57	0	-70.5	-11.25	3.55
9	58	0	-70.5	-13.45	3.55
9	59	0	-70.5	-15.65	3.55
9	60	0	-68.8798	-21.6967	3.55
9	61	0	-67.7798	-23.602	3.55
9	62	0	-66.6798	-25.5072	3.55
9	63	0	-65.5798	-27.4125	3.55
9	64	0	-64.4798	-29.3177	3.55
9	65	0	-63.3798	-31.223	3.55
9	66	0	-62.2798	-33.1282	3.55
9	67	0	-60.9298	-35.4665	3.55
9	68	0	-59.8298	-37.3718	3.55
9	69	0	-58.7298	-39.277	3.55
9	70	0	-57.6298	-41.1823	3.55
9	71	0	-56.5298	-43.0875	3.55
9	72	0	-55.4298	-44.9928	3.55
9	73	0	-54.3298	-46.898	3.55
9	74	0	-53.2298	-48.8033	3.55
9	75	0	-48.8033	-53.2298	3.55
9	76	0	-46.898	-54.3298	3.55
9	77	0	-44.9928	-55.4298	3.55
9	78	0	-43.0875	-56.5298	3.55
9	79	0	-41.1823	-57.6298	3.55
9	80	0	-39.277	-58.7298	3.55
9	81	0	-37.3718	-59.8298	3.55
9	82	0	-35.0335	-61.1798	3.55
9	83	0	-33.1282	-62.2798	3.55
9	84	0	-31.223	-63.3798	3.55
9	85	0	-29.3177	-64.4798	3.55
9	86	0	-27.4125	-65.5798	3.55
9	87	0	-25.5072	-66.6798	3.55
9	88	0	-23.602	-67.7798	3.55
9	89	0	-21.6967	-68.8798	3.55
9	90	0	-15.65	-70.5	3.55
9	91	0	-13.45	-70.5	3.55
9	92	0	-11.25	-70.5	3.55
9	93	0	-9.05	-70.5	3.55
9	94	0	-6.85	-70.5	3.55
9	95	0	-4.65	-70.5	3.55
9	96	0	-2.45	-70.5	3.55
9	97	0	0.25	-70.5	3.55
9	98	0	2.45	-70.5	3.55
9	99	0	4.65	-70.5	3.55
9	100	0	6.85	-70.5	3.55
9	101	0	9.05	-70.5	3.55
9	102	0	11.25	-70.5	3.55
9	103	0	13.45	-70.5	3.55
9	104	0	15.65	-70.5	3.55
9	105	0	21.6967	-68.8798	3.55
9	106	0	23.602	-67.7798	3.55
9	107	0	25.5072	-66.6798	3.55
9	108	0	27.4125	-65.5798	3.55
9	109	0	29.3177	-64.4798	3.55
9	110	0	31.223	-63.3798	3.55
9	111	0	33.1282	-62.2798	3.55
9	112	0	35.4665	-60.9298	3.55
9	113	0	37.3718	-59.8298	3.55
9	114	0	39.277	-58.7298	3.55
9	115	0	41.1823	-57.6298	3.55
9	116	0	43.0875	-56.5298	3.55
9	117	0	44.9928	-55.4298	3.55
9	118	0	46.898	-54.3298	3.55
9	119	0	48.8033	-53.2298	3.55
9	120	0	53.2298	-48.8033	3.55
9	121	0	54.3298	-46.898	3.55
9	122	0	55.4298	-44.9928	3.55
9	123	0	56.5298	-43.0875	3.55
9	124	0	57.6298	-41.1823	3.55
9	125	0	58.7298	-39.277	3.55
9	126	0	59.8298	-37.3718	3.55
9	127	0	61.1798	-35.0335	3.55
9	128	0	62.2798	-33.1282	3.55
9	129	0	63.3798	-31.223	3.55
9	130	0	64.4798	-29.3177	3.55
9	131	0	65.5798	-27.4125	3.55
9	132	0	66.6798	-25.5072	3.55
9	133	0	67.7798	-23.602	3.55
9	134	0	68.8798	-21.6967	3.55
9	135	0	70.5	-15.65	3.55
9	136	0	70.5	-13.45	3.55
9	137	0	70.5	-11.25	3.55
9	138	0	70.5	-9.05	3.55
9	139	0	70.5	-6.85	3.55
9	140	0	70.5	-4.65	3.55
9	141	0	70.5	-2.45	3.55
9	142	0	70.5	0.25	3.55
9	143	0	70.5	2.45	3.55
9	144	0	70.5	4.65	3.55
9	145	0	70.5	6.85	3.55
9	146	0	70.5	9.05	3.55
9	147	0	70.5	11.25	3.55
9	148	0	70.5	13.45	3.55
9	149	0	70.5	15.65	3.55
9	150	0	68.8798	21.6967	3.55
9	151	0	67.7798	23.602	3.55
9	152	0	66.6798	25.5072	3.55
9	153	0	65.5798	27.4125	3.55
9	154	0	64.4798	29.3177	3.55
9	155	0	63.3798	31.223	3.55
9	156	0	62.2798	33.1282	3.55
9	157	0	60.9298	35.4665	3.55
9	158	0	59.8298	37.3718	3.55
9	159	0	58.7298	39.277	3.55
9	160	0	57.6298	41.1823	3.55
9	161	0	56.5298	43.0875	3.55
9	162	0	55.4298	44.9928	3.55
9	163	0	54.3298	46.898	3.55
9	164	0	53.2298	48.8033	3.55
9	165	0	48.8033	53.2298	3.55
9	166	0	46.898	54.3298	3.55
9	167	0	44.9928	55.4298	3.55
9	168	0	43.0875	56.5298	3.55
9	169	0	41.1823	57.6298	3.55
9	170	0	39.277	58.7298	3.55
9	171	0	37.3718	59.8298	3.55
9	172	0	35.0335	61.1798	3.55
9	173	0	33.1282	62.2798	3.55
9	174	0	31.223	63.3798	3.55
9	175	0	29.3177	64.4798	3.55
9	176	0	27.4125	65.5798	3.55
9	177	0	25.5072	66.6798	3.55
9	178	0	23.602	67.7798	3.55
9	179	0	21.6967	68.8798	3.55
10	0	0	15.65	70.5	5.75
10	1	0	13.45	70.5	5.75
10	2	0	11.25	70.5	5.75
10	3	0	9.05	70.5	5.75
10	4	0	6.85	70.5	5.75
10	5	0	4.65	70.5	5.75
10	6	0	2.45	70.5	5.75
10	7	0	-0.25	70.5	5.75
10	8	0	-2.45	70.5	5.75
10	9	0	-4.65	70.5	5.75
10	10	0	-6.85	70.5	5.75
10	11	0	-9.05	70.5	5.75
10	12	0	-11.25	70.5	5.75
10	13	0	-13.45	70.5	5.75
10	14	0	-15.65	70.5	5.75
10	15	0	-21.6967	68.8798	5.75
10	16	0	-23.602	67.7798	5.75
10	17	0	-25.5072	66.6798	5.75
10	18	0	-27.4125	65.5798	5.75
10	19	0	-29.3177	64.4798	5.75
10	20	0	-31.223	63.3798	5.75
10	21	0	-33.1282	62.2798	5.75
10	22	0	-35.4665	60.9298	5.75
10	23	0	-37.3718	59.8298	5.75
10	24	0	-39.277	58.7298	5.75
10	25	0	-41.1823	57.6298	5.75
10	26	0	-43.0875	56.5298	5.75
10	27	0	-44.9928	55.4298	5.75
10	28	0	-46.898	54.3298	5.75
10	29	0	-48.8033	53.2298	5.75
10	30	0	-53.2298	48.8033	5.75
10	31	0	-54.3298	46.898	5.75
10	32	0	-55.4298	44.9928	5.75
10	33	0	-56.5298	43.0875	5.75
10	34	0	-57.6298	41.1823	5.75
10	35	0	-58.7298	39.277	5.75
10	36	0	-59.8298	37.3718	5.75
10	37	0	-61.1798	35.0335	5.75
10	38	0	-62.2798	33.1282	5.75
10	39	0	-63.3798	31.223	5.75
10	40	0	-64.4798	29.3177	5.75
10	41	0	-65.5798	27.4125	5.75
10	42	0	-66.6798	25.5072	5.75
10	43	0	-67.7798	23.602	5.75
10	44	0	-68.8798	21.6967	5.75
10	45	0	-70.5	15.65	5.75
10	46	0	-70.5	13.45	5.75
10	47	0	-70.5	11.25	5.75
10	48	0	-70.5	9.05	5.75
10	49	0	-70.5	6.85	5.75
10	50	0	-70.5	4.65	5.75
10	51	0	-70.5	2.45	5.75
10	52	0	-70.5	-0.25	5.75
10	53	0	-70.5	-2.45	5.75
10	54	0	-70.5	-4.65	5.75
10	55	0	-70.5	-6.85	5.75
10	56	0	-70.5	-9.05	5.75
10	57	0	-70.5	-11.25	5.75
10	58	0	-70.5	-13.45	5.75
10	59	0	-70.5	-15.65	5.75
10	60	0	-68.8798	-21.6967	5.75
10	61	0	-67.7798	-23.602	5.75
10	62	0	-66.6798	-25.5072	5.75
10	63	0	-65.5798	-27.4125	5.75
10	64	0	-64.4798	-29.3177	5.75
10	65	0	-63.3798	-31.223	5.75
10	66	0	-62.2798	-33.1282	5.75
10	67	0	-60.9298	-35.4665	5.75
10	68	0	-59.8298	-37.3718	5.75
10	69	0	-58.7298	-39.277	5.75
10	70	0	-57.6298	-41.1823	5.75
10	71	0	-56.5298	-43.0875	5.75
10	72	0	-55.4298	-44.9928	5.75
10	73	0	-54.3298	-46.898	5.75
10	74	0	-53.2298	-48.8033	5.75
10	75	0	-48.8033	-53.2298	5.75
10	76	0	-46.898	-54.3298	5.75
10	77	0	-44.9928	-55.4298	5.75
10	78	0	-43.0875	-56.5298	5.75
10	79	0	-41.1823	-57.6298	5.75
10	80	0	-39.277	-58.7298	5.75
10	81	0	-37.3718	-59.8298	5.75
10	82	0	-35.0335	-61.1798	5.75
10	83	0	-33.1282	-62.2798	5.75
10	84	0	-31.223	-63.3798	5.75
10	85	0	-29.3177	-64.4798	5.75
10	86	0	-27.4125	-65.5798	5.75
10	87	0	-25.5072	-66.6798	5.75
10	88	0	-23.602	-67.7798	5.75
10	89	0	-21.6967	-68.8798	5.75
10	90	0	-15.65	-70.5	5.75
10	91	0	-13.45	-70.5	5.75
10	92	0	-11.25	-70.5	5.75
10	93	0	-9.05	-70.5	5.75
10	94	0	-6.85	-70.5	5.75
10	95	0	-4.65	-70.5	5.75
10	96	0	-2.45	-70.5	5.75
10	97	0	0.25	-70.5	5.75
10	98	0	2.45	-70.5	5.75
10	99	0	4.65	-70.5	5.75
10	100	0	6.85	-70.5	5.75
10	101	0	9.05	-70.5	5.75
10	102	0	11.25	-70.5	5.75
10	103	0	13.45	-70.5	5.75
10	104	0	15.65	-70.5	5.75
10	105	0	21.6967	-68.8798	5.75
10	106	0	23.602	-67.7798	5.75
10	107	0	25.5072	-66.6798	5.75
10	108	0	27.4125	-65.5798	5.75
10	109	0	29.3177	-64.4798	5.75
10	110	0	31.223	-63.3798	5.75
10	111	0	33.1282	-62.2798	5.75
10	112	0	35.4665	-60.9298	5.75
10	113	0	37.3718	-59.8298	5.75
10	114	0	39.277	-58.7298	5.75
10	115	0	41.1823	-57.6298	5.75
10	116	0	43.0875	-56.5298	5.75
10	117	0	44.9928	-55.4298	5.75
10	118	0	46.898	-54.3298	5.75
10	119	0	48.8033	-53.2298	5.75
10	120	0	53.2298	-48.8033	5.75
10	121	0	54.3298	-46.898	5.75
10	122	0	55.4298	-44.9928	5.75
10	123	0	56.5298	-43.0875	5.75
10	124	0	57.6298	-41.1823	5.75
10	125	0	58.7298	-39.277	5.75
10	126	0	59.8298	-37.3718	5.75
10	127	0	61.1798	-35.0335	5.75
10	128	0	62.2798	-33.1282	5.75
10	129	0	63.3798	-31.223	5.75
10	130	0	64.4798	-29.3177	5.75
10	131	0	65.5798	-27.4125	5.75
10	132	0	66.6798	-25.5072	5.75
10	133	0	67.7798	-23.602	5.75
10	134	0	68.8798	-21.6967	5.75
10	135	0	70.5	-15.65	5.75
10	136	0	70.5	-13.45	5.75
10	137	0	70.5	-11.25	5.75
10	138	0	70.5	-9.05	5.75
10	139	0	70.5	-6.85	5.75
10	140	0	70.5	-4.65	5.75
10	141	0	70.5	-2.45	5.75
10	142	0	70.5	0.25	5.75
10	143	0	70.5	2.45	5.75
10	144	0	70.5	4.65	5.75
10	145	0	70.5	6.85	5.75
10	146	0	70.5	9.05	5.75
10	147	0	70.5	11.25	5.75
10	148	0	70.5	13.45	5.75
10	149	0	70.5	15.65	5.75
10	150	0	68.8798	21.6967	5.75
10	151	0	67.7798	23.602	5.75
10	152	0	66.6798	25.5072	5.75
10	153	0	65.5798	27.4125	5.75
10	154	0	64.4798	29.3177	5.75
10	155	0	63.3798	31.223	5.75
10	156	0	62.2798	33.1282	5.75
10	157	0	60.9298	35.4665	5.75
10	158	0	59.8298	37.3718	5.75
10	159	0	58.7298	39.277	5.75
10	160	0	57.6298	41.1823	5.75
10	161	0	56.5298	43.0875	5.75
10	162	0	55.4298	44.9928	5.75
10	163	0	54.3298	46.898	5.75
10	164	0	53.2298	48.8033	5.75
10	165	0	48.8033	53.2298	5.75
10	166	0	46.898	54.3298	5.75
10	167	0	44.9928	55.4298	5.75
10	168	0	43.0875	56.5298	5.75
10	169	0	41.1823	57.6298	5.75
10	170	0	39.277	58.7298	5.75
10	171	0	37.3718	59.8298	5.75
10	172	0	35.0335	61.1798	5.75
10	173	0	33.1282	62.2798	5.75
10	174	0	31.223	63.3798	5.75
10	175	0	29.3177	64.4798	5.75
10	176	0	27.4125	65.5798	5.75
10	177	0	25.5072	66.6798	5.75
10	178	0	23.602	67.7798	5.75
10	179	0	21.6967	68.8798	5.75
11	0	0	15.65	70.5	7.95
11	1	0	13.45	70.5	7.95
11	2	0	11.25	70.5	7.95
11	3	0	9.05	70.5	7.95
11	4	0	6.85	70.5	7.95
11	5	0	4.65	70.5	7.95
11	6	0	2.45	70.5	7.95
11	7	0	-0.25	70.5	7.95
11	8	0	-2.45	70.5	7.95
11	9	0	-4.65	70.5	7.95
11	10	0	-6.85	70.5	7.95
11	11	0	-9.05	70.5	7.95
11	12	0	-11.25	70.5	7.95
11	13	0	-13.45	70.5	7.95
11	14	0	-15.65	70.5	7.95
11	15	0	-21.6967	68.8798	7.95
11	16	0	-23.602	67.7798	7.95
11	17	0	-25.5072	66.6798	7.95
11	18	0	-27.4125	65.5798	7.95
11	19	0	-29.3177	64.4798	7.95
11	20	0	-31.223	63.3798	7.95
11	21	0	-33.1282	62.2798	7.95
11	22	0	-35.4665	60.9298	7.95
11	23	0	-37.3718	59.8298	7.95
11	24	0	-39.277	58.7298	7.95
11	25	0	-41.1823	57.6298	7.95
11	26	0	-43.0875	56.5298	7.95
